date,change_type,title,location,timestamp
2026-06-26,NEW,"Internship, Megapack Sales, Energy (Fall 2026)","Austin, Texas",2026-06-26_10-55-52
2026-06-26,NEW,"Internship, Indirect Tax Counsel (Fall 2026)","Hayward, California",2026-06-26_10-55-52
2026-06-26,NEW,"Internship, Environmental, Health, Safety & Security (Fall 2026)","Austin, Texas",2026-06-26_10-55-52
2026-06-26,NEW,"Internship, Energy Optimization Software (Fall 2026)","Austin, Texas",2026-06-26_10-55-52
2026-06-26,NEW,"Internship, Compensation Project Manager (Fall 2026)","Austin, Texas",2026-06-26_10-55-52
2026-06-26,NEW,"Internship, Coordinator, People Content (Fall 2026)","Austin, Texas",2026-06-26_10-55-52
2026-06-26,NEW,Sales Manager,"Bakersfield, California",2026-06-26_10-55-52
2026-06-26,NEW,"Sr. Technical Training Instructor, EHS","Fremont, California",2026-06-26_10-55-52
2026-06-26,NEW,"Internship, Global Business Development, Energy (Fall 2026)","Palo Alto, California",2026-06-26_10-55-52
2026-06-26,NEW,"Internship, Finance Programs (Fall 2026)","Palo Alto, California",2026-06-26_10-55-52
2026-06-26,NEW,"Internship, Electrical Engineer, Energy Engineering (Fall 2026)","Palo Alto, California",2026-06-26_10-55-52
2026-06-26,NEW,"Internship, Data Engineer, Energy (Fall 2026)","Palo Alto, California",2026-06-26_10-55-52
2026-06-26,NEW,"Internship, EV Charging & Energy Public Policy (Fall 2026)","Washington, District Of Columbia",2026-06-26_10-55-52
2026-06-26,NEW,"Internship, Data Analyst, Energy (Fall 2026)","Fremont, California",2026-06-26_10-55-52
2026-06-26,NEW,"Internship, Accounting & Finance (Fall 2026)","Fremont, California",2026-06-26_10-55-52
2026-06-26,NEW,"Production Supervisor, Megafactory (Night Shift)","Lathrop, California",2026-06-26_10-55-52
2026-06-26,NEW,"Internship, Service Technician Trainee, Houston (Summer 2026)","Dublin, California",2026-06-26_10-55-52
2026-06-26,NEW,"Sr. Electrical Test Engineer, Energy & Charging","Palo Alto, California",2026-06-26_10-55-52
2026-06-26,NEW,Sr. Powertrain High Voltage Design & Integration Electronics Engineer,"Palo Alto, California",2026-06-26_10-55-52
2026-06-26,NEW,"Sr. Electrical Engineer, Optimus Charging","Palo Alto, California",2026-06-26_10-55-52
2026-06-26,NEW,"Electronic Design Engineer, Energy Products","Palo Alto, California",2026-06-26_10-55-52
2026-06-26,NEW,"Staff Machine Learning Engineer, Energy & Charging","Palo Alto, California",2026-06-26_10-55-52
2026-06-26,NEW,Sr. Powertrain High Voltage Design & Integration Engineer,"Palo Alto, California",2026-06-26_10-55-52
2026-06-26,NEW,"Controls Engineering Technician, Cybercab, Assembly","Austin, Texas",2026-06-26_10-55-52
2026-06-26,NEW,"Process Engineer, Production Control, Megafactory","Brookshire, Texas",2026-06-26_10-55-52
2026-06-26,NEW,"Equipment Maintenance Technician, Drive Unit, Powertrain (Night Shift)","Sparks, Nevada",2026-06-26_10-55-52
2026-06-26,NEW,Supply Chain Program Manager (m/w/d) - Gigafactory Berlin-Brandenburg,"Grünheide (mark), Brandenburg",2026-06-26_10-55-52
2026-06-26,NEW,"Quality Engineer, General Assembly, Megafactory","Brookshire, Texas",2026-06-26_10-55-52
2026-06-26,NEW,Service Advisor,"Houston, Texas",2026-06-26_10-55-52
2026-06-26,NEW,Engineering Program Manager Internship (m/w/d),Kreisfreie Stadt Berlin,2026-06-26_10-55-52
2026-06-26,NEW,"Seasonal Tesla Advisor, Delivery","Fort Worth, Texas",2026-06-26_10-55-52
2026-06-26,NEW,"Seasonal Tesla Advisor, Delivery","Austin, Texas",2026-06-26_10-55-52
2026-06-26,NEW,"Seasonal Tesla Advisor, Delivery","San Antonio, Texas",2026-06-26_10-55-52
2026-06-26,NEW,"Sales Manager / Senior Account Manager – Battery Energy Storage, France (h/f)","Saint-ouen-sur-seine, Ile-de-france",2026-06-26_10-55-52
2026-06-26,NEW,Service Technician,"Saskatoon, Saskatchewan",2026-06-26_10-55-52
2026-06-26,NEW,Service Technician,"Wexford, Pennsylvania",2026-06-26_10-55-52
2026-06-26,NEW,Service Technician,"Cherry Hill, New Jersey",2026-06-26_10-55-52
2026-06-26,NEW,Collision Technician,"Dublin, Ohio",2026-06-26_10-55-52
2026-06-26,NEW,Rental Readiness Specialist,"Tampa, Florida",2026-06-26_10-55-52
2026-06-26,NEW,Service Technician - Budapest,Budapest,2026-06-26_10-55-52
2026-06-26,NEW,Mécanicien(ne) Automobile Occasions / Service Technician Used Cars (H/F) - Maurepas,"Maurepas, Ile-de-france",2026-06-26_10-55-52
2026-06-26,NEW,"Engineering Integration Technician, Factory Firmware (Night Shift)","Austin, Texas",2026-06-26_10-55-52
2026-06-26,NEW,"Technical Program Manager, Energy & Charging Software","Palo Alto, California",2026-06-26_10-55-52
2026-06-26,NEW,"Integration Engineer, Refining Technology","Austin, Texas",2026-06-26_10-55-52
2026-06-26,NEW,Project Development Manager,"Tokyo, Tokyo",2026-06-26_10-55-52
2026-06-26,NEW,"Cell Qualification Testing Engineer Internship, Powertrain Engineering Europe (m/w/d)","Berlin, Be",2026-06-26_10-55-52
2026-06-26,NEW,"Cell Abuse Testing Engineer Internship, Powertrain Engineering Europe (m/w/d)","Berlin, Be",2026-06-26_10-55-52
2026-06-26,NEW,Customer Experience Specialist Part-time/Teilzeit (m/w/d) - Mannheim,Mannheim,2026-06-26_10-55-52
2026-06-26,NEW,Studium Elektrotechnik 2027 (B.Eng.) – HTW Berlin - Gigafactory Berlin-Brandenburg,"Grünheide (mark), Brandenburg",2026-06-26_10-55-52
2026-06-26,NEW,Serviceberater/ Service Advisor (m/w/d) - Gießen,Gießen,2026-06-26_10-55-52
2026-06-26,NEW,Duales Studium Automatisierungstechnik 2027(B.Eng.) (m/w/d) - TH Wildau - Gigafactory Berlin-Brandenburg,"Grünheide (mark), Brandenburg",2026-06-26_10-55-52
2026-06-26,NEW,テスラアドバイザー/電気自動車ストア営業　土浦,"土浦市, 茨城",2026-06-26_10-55-52
2026-06-26,NEW,Conseiller(ère) Online après-vente - Service Preparation Specialist H/F - Paris St-Ouen,"Saint-ouen-sur-seine, Ile-de-france",2026-06-26_10-55-52
2026-06-26,NEW,"Senior Vehicle Dynamics Engineer, Spain",Santa Oliva,2026-06-26_10-55-52
2026-06-26,NEW,"Buyer, Indirect Procurement","Amsterdam, Noord-holland",2026-06-26_10-55-52
2026-06-26,NEW,"Staff Vehicle Attributes Engineer, Spain",Santa Oliva,2026-06-26_10-55-52
2026-06-26,NEW,テスラアドバイザー/電気自動車ストア営業　みなとみらい,横浜市,2026-06-26_10-55-52
2026-06-26,NEW,KFZ-Teiledienstmitarbeiter/ Fachkraft für Lagerlogistik (m/w/d) - Koblenz,"Mülheim-kärlich, Rheinland-pfalz",2026-06-26_10-55-52
2026-06-26,NEW,Associate Maintenance Manager Cell Tabless/Assembly (m/f/d) - Gigafactory Berlin-Brandenburg,"Grünheide (mark), Brandenburg",2026-06-26_10-55-52
2026-06-26,NEW,"Internship, Service Technician Trainee (Summer 2026)","Wexford, Pennsylvania",2026-06-26_10-55-52
2026-06-26,NEW,Power Systems Engineering Intern,"Melbourne, Victoria",2026-06-26_10-55-52
2026-06-26,NEW,"Production Planner, Megafactory","Lathrop, California",2026-06-26_10-55-52
2026-06-26,NEW,"Internship, Service Technician Trainee (Summer 2026)","Paramus, New Jersey",2026-06-26_10-55-52
2026-06-26,NEW,"Data Collection Supervisor, Optimus","San Diego, California",2026-06-26_10-55-52
2026-06-26,NEW,Facilities Electrical Engineer,"Palo Alto, California",2026-06-26_10-55-52
2026-06-26,NEW,"Sales - Tesla Advisor, Anseong, Gyeonggi, Korea",Hwaseong-si,2026-06-26_10-55-52
2026-06-26,NEW,"Internship, Service Technician Trainee (Summer 2026)","Milwaukee, Wisconsin",2026-06-26_10-55-52
2026-06-26,NEW,"Internship, Service Technician Trainee (Summer 2026)","Northbrook, Illinois",2026-06-26_10-55-52
2026-06-26,NEW,"Internship, Service Technician Trainee (Summer 2026)","Tigard, Oregon",2026-06-26_10-55-52
2026-06-26,NEW,"Sr. Technical Program Manager, Applications Engineering","Fremont, California",2026-06-26_10-55-52
2026-06-26,NEW,"Field Service Technician, Utility","Meridian, Idaho",2026-06-26_10-55-52
2026-06-26,NEW,"Machine Learning Engineer, Model Quantization, Tesla AI","Palo Alto, California",2026-06-26_10-55-52
2026-06-26,NEW,"Manufacturing Engineer, Cell Electrode","Fremont, California",2026-06-26_10-55-52
2026-06-26,NEW,Pipefitter,"Brookshire, Texas",2026-06-26_10-55-52
2026-06-26,NEW,Seasonal Customer Experience Specialist,"Springfield, Virginia",2026-06-26_10-55-52
2026-06-26,NEW,"Tesla Advisor, Sales","Batavia, Illinois",2026-06-26_10-55-52
2026-06-26,NEW,Customer Experience Specialist,"Fort Lauderdale, Florida",2026-06-26_10-55-52
2026-06-26,NEW,Delivery Vehicle Prep,"Rogers, Minnesota",2026-06-26_10-55-52
2026-06-26,NEW,"Tesla Advisor, Sales","Rogers, Minnesota",2026-06-26_10-55-52
2026-06-26,NEW,Optimus Motor Design Internship,"Athens, Attiki",2026-06-26_10-55-52
2026-06-26,NEW,"Fire Systems Designer, Infrastructure Programs","Sparks, Nevada",2026-06-26_10-55-52
2026-06-26,NEW,"Construction Estimation, Self Perform Electrical & Mechanical","Fremont, California",2026-06-26_10-55-52
2026-06-26,NEW,"Carpenter & Concrete Finisher, Commercial Self Perform","Fresno, California",2026-06-26_10-55-52
2026-06-26,NEW,"Staff Hardware Engineer, Sensing Architect","Palo Alto, California",2026-06-26_10-55-52
2026-06-26,NEW,"Global Supply Manager, Semi Logistics","Fremont, California",2026-06-26_10-55-52
2026-06-26,NEW,"Megapack Business Development Manager, Data Centers","Palo Alto, California",2026-06-26_10-55-52
2026-06-26,NEW,"Internship, Software Engineer, IT Apps (Fall 2026)","Fremont, California",2026-06-26_10-55-52
2026-06-26,NEW,"Sr. Construction Superintendent, Piping & Plumbing","Austin, Texas",2026-06-26_10-55-52
2026-06-26,NEW,Seasonal Customer Experience Specialist,"Fort Worth, Texas",2026-06-26_10-55-52
2026-06-26,NEW,"Forward Deployed Engineer, Energy","Brookshire, Texas",2026-06-26_10-55-52
2026-06-26,NEW,"Mechanical Design Engineer, Closures Sealing","Fremont, California",2026-06-26_10-55-52
2026-06-26,NEW,Vehicle Detailer,"Pensacola, Florida",2026-06-26_10-55-52
2026-06-26,NEW,Collision Technician,"Phoenix, Arizona",2026-06-26_10-55-52
2026-06-26,NEW,Seasonal Customer Experience Specialist,"New York, New York",2026-06-26_10-55-52
2026-06-26,NEW,Ausbildung zum Kfz-Mechatroniker (m/w/d) System inkl. Hochvolttechnik - Stuttgart,Stuttgart,2026-06-26_10-55-52
2026-06-26,NEW,Mechanical Engineer - (m/w/d),"Berlin, Be",2026-06-26_10-55-52
2026-06-26,NEW,Staff Simulation Engineer,"Palo Alto, California",2026-06-26_10-55-52
2026-06-26,NEW,"Manager, General Assembly Quality Engineering","Austin, Texas",2026-06-26_10-55-52
2026-06-26,NEW,"IT Asset Management Administrator, IT Operations","Austin, Texas",2026-06-26_10-55-52
2026-06-26,NEW,"Mechanical Design Engineer, Dimensional Engineering","Palo Alto, California",2026-06-26_10-55-52
2026-06-26,NEW,"Field Service Technician, Service Engineering","Phoenix, Arizona",2026-06-26_10-55-52
2026-06-26,NEW,"Mechanical Design Engineer, Interiors","Fremont, California",2026-06-26_10-55-52
2026-06-26,NEW,"Customer Experience Specialist, Gallery","Austin, Texas",2026-06-26_10-55-52
2026-06-26,NEW,"Tesla Advisor, Delivery","Lubbock, Texas",2026-06-26_10-55-52
2026-06-26,NEW,Ausbildung zum Umwelttechnologen für Abwasserbewirtschaftung (m/w/d) - Gigafactory Berlin-Brandenburg,"Grünheide (mark), Brandenburg",2026-06-26_10-55-52
2026-06-26,NEW,"Process Technology Engineer, Refining Technology","Austin, Texas",2026-06-26_10-55-52
2026-06-26,NEW,"Sr. Process Design Engineer, Infrastructure Design","Fremont, California",2026-06-26_10-55-52
2026-06-26,NEW,"Quality Engineer, Stamping","Austin, Texas",2026-06-26_10-55-52
2026-06-26,NEW,"Sr. Equipment Engineer, Tabless","Austin, Texas",2026-06-26_10-55-52
2026-06-26,NEW,"Quality Engineer, Optimus","Austin, Texas",2026-06-26_10-55-52
2026-06-26,NEW,Customer Experience Specialist,"Haymarket, Virginia",2026-06-26_10-55-52
2026-06-26,NEW,"Supply Chain Manager, Responsible Sourcing, Battery Supply Chain","Palo Alto, California",2026-06-26_10-55-52
2026-06-26,NEW,START Collision Technician (Winter 2027),"Long Beach, California",2026-06-26_10-55-52
2026-06-26,NEW,"Técnico /a de Serviço Móvel - Mobile Service Technician , Leiria",Leiria,2026-06-26_10-55-52
2026-06-26,NEW,Bilmekaniker / Service Technician - Oslo North,Oslo,2026-06-26_10-55-52
2026-06-26,NEW,"Supplier Industrialization Engineer, Camera & Lens, TLA Electronics","Palo Alto, California",2026-06-26_10-55-52
2026-06-26,NEW,Cybercab Process Engineer,"Austin, Texas",2026-06-26_10-55-52
2026-06-26,NEW,"Service Technician, Used Cars-  Longbridge",Birmingham,2026-06-26_10-55-52
2026-06-26,NEW,Used Car / Service Technician - Dublin North & Dublin Baldonnell,Dublin,2026-06-26_10-55-52
2026-06-26,NEW,"Vehicle Detailer, Used Cars - Manchester","Manchester, England",2026-06-26_10-55-52
2026-06-26,NEW,"Materials Analysis Technician, Cell Manufacturing","Austin, Texas",2026-06-26_10-55-52
2026-06-26,NEW,"Associate Manager, Electrode Production, LFP Cell Manufacturing","Sparks, Nevada",2026-06-26_10-55-52
2026-06-26,NEW,Strategischer Einkäufer (m/w/d),"Reutlingen, Baden-württemberg",2026-06-26_10-55-52
2026-06-26,NEW,"Production Supervisor, Powerwall","Sparks, Nevada",2026-06-26_10-55-52
2026-06-26,NEW,"Workshop Supervisor, Dublin, Sandyford- IE","Dublin, Dublin",2026-06-26_10-55-52
2026-06-26,NEW,Tesla Advisor Trainee,"名古屋市, Aichi",2026-06-26_10-55-52
2026-06-26,NEW,"Sales Advisor, Bulgaria","Sofia, Sofia (stolitsa)",2026-06-26_10-55-52
2026-06-26,NEW,Store Manager - Bulgaria,"Sofia, Sofia (stolitsa)",2026-06-26_10-55-52
2026-06-26,NEW,"Tesla Advisor, Sales","Littleton, Colorado",2026-06-26_10-55-52
2026-06-26,NEW,Delivery Vehicle Prep,"Grand Rapids, Michigan",2026-06-26_10-55-52
2026-06-26,NEW,Security Systems Field Engineer (m/w/d) – Gigafactory Berlin-Brandenburg,"Grünheide (mark), Brandenburg",2026-06-26_10-55-52
2026-06-26,NEW,Fahrer / Vehicle Operator (m/w/d) - Wien,Wien,2026-06-26_10-55-52
2026-06-26,NEW,Sales Advisor / Verkaufsberater (m/w/d) - Wien Floridsdorf,Wien,2026-06-26_10-55-52
2026-06-26,NEW,Sales Advisor / Verkaufsberater (m/w/d) - Linz,"Leonding, Oberösterreich",2026-06-26_10-55-52
2026-06-26,NEW,Store Supervisor (m/w/d) - Klagenfurt,"Klagenfurt Am Wörthersee, Kärnten",2026-06-26_10-55-52
2026-06-26,NEW,Service Operations Lead (m/w/d) - Germany,Berlin,2026-06-26_10-55-52
2026-06-26,NEW,Service Manager/ Standortleiter Service (m/w/d) - Linz Leonding,"Leonding, Oberösterreich",2026-06-26_10-55-52
2026-06-26,NEW,Bodyshop Manager (m/w/d) – Linz Leonding,Leonding,2026-06-26_10-55-52
2026-06-26,NEW,Werkstattleiter / Workshop Supervisor (m/w/d) - Wien Floridsdorf,Wien,2026-06-26_10-55-52
2026-06-26,NEW,Store Manager / Filialleiter (m/w/d) - Linz,"Leonding, Oberösterreich",2026-06-26_10-55-52
2026-06-26,NEW,"Schichtleiter*in, Meister*in Instandhaltung Karosseriebau (m/w/d) – Gigafactory Berlin-Brandenburg","Grünheide (mark), Brandenburg",2026-06-26_10-55-52
2026-06-26,NEW,"Mechanical Design Engineer, Dimensional (m/w/d) Berlin, Germany","Berlin, Be",2026-06-26_10-55-52
2026-06-26,NEW,"Mechanical Design Engineer, Audio (m/w/d) Berlin, Germany","Berlin, Be",2026-06-26_10-55-52
2026-06-26,NEW,"Schichtleiter in der Instandhaltung Cell, Tabless/Assembly (m/w/d) - Gigafactory Berlin-Brandenburg","Grünheide (mark), Brandenburg",2026-06-26_10-55-52
2026-06-26,NEW,"Material Handler, Die Shop","Austin, Texas",2026-06-26_10-55-52
2026-06-26,NEW,"Staff Integration Engineer, Solar Manufacturing","Fremont, California",2026-06-26_10-55-52
2026-06-26,NEW,"Supply Chain Manager, Structures","Palo Alto, California",2026-06-26_10-55-52
2026-06-26,NEW,Sr. Supply Chain Program Manager,"Palo Alto, California",2026-06-26_10-55-52
2026-06-26,NEW,"Supply Chain Manager, Optimus","Palo Alto, California",2026-06-26_10-55-52
2026-06-26,NEW,"Multiple Roles Hiring Now: Body Repair Sydney, Visa Sponsorship Available","Alexandria, New South Wales",2026-06-26_10-55-52
2026-06-26,NEW,"Multiple Roles Hiring Now: Body Repair Melbourne, Visa Sponsorship Available","Oakleigh South, Victoria",2026-06-26_10-55-52
2026-06-26,NEW,"Multiple Roles Hiring Now: Body Repair Brisbane, Visa Sponsorship Available",Eagle Farm,2026-06-26_10-55-52
2026-06-26,NEW,Tesla Advisor 電動車銷售顧問（台北）,"台北市, Taipei City",2026-06-26_10-55-52
2026-06-26,NEW,"Software Integration Engineer, Manufacturing Quality","Fremont, California",2026-06-26_10-55-52
2026-06-26,NEW,"Staff Failure Analysis Engineer, High Voltage Power Devices","Sunnyvale, California",2026-06-26_10-55-52
2026-06-26,NEW,Collision Technician,"Plano, Texas",2026-06-26_10-55-52
2026-06-26,NEW,"EHS Specialist, Cybertruck & Cybercab Battery Manufacturing","Austin, Texas",2026-06-26_10-55-52
2026-06-26,NEW,"Spares Technician, Semi","Sparks, Nevada",2026-06-26_10-55-52
2026-06-26,NEW,"Sr. Employee Relations Partner, Investigations","Fremont, California",2026-06-26_10-55-52
2026-06-26,NEW,Sr. Benefits & Leave Analyst,Ciudad De México,2026-06-26_10-55-52
2026-06-26,NEW,"Internship, Service Technician Trainee (Summer 2026)","Atlanta, Georgia",2026-06-26_10-55-52
2026-06-26,NEW,"Employee Relations Partner, Investigations","Fremont, California",2026-06-26_10-55-52
2026-06-26,NEW,Collision Technician (Afternoon Shift),"Mcclellan Park, California",2026-06-26_10-55-52
2026-06-26,NEW,Material Lab Technician (Night Shift),"Sparks, Nevada",2026-06-26_10-55-52
2026-06-26,NEW,"Internship, Service Technician Trainee (Summer 2026)","Seattle, Washington",2026-06-26_10-55-52
2026-06-26,NEW,"Internship, Service Technician Trainee (Summer 2026)","Bellevue, Washington",2026-06-26_10-55-52
2026-06-26,NEW,"Internship, Service Technician Trainee (Summer 2026)","Fife, Washington",2026-06-26_10-55-52
2026-06-26,NEW,"Internship, Service Technician Trainee (Summer 2026)","Lynnwood, Washington",2026-06-26_10-55-52
2026-06-26,NEW,"Internship, Service Technician Trainee (Summer 2026)","Columbus, Ohio",2026-06-26_10-55-52
2026-06-26,NEW,"Internship, Service Technician Trainee (Summer 2026)","Indianapolis, Indiana",2026-06-26_10-55-52
2026-06-26,NEW,"Internship, Service Technician Trainee (Summer 2026)","Ann Arbor, Michigan",2026-06-26_10-55-52
2026-06-26,NEW,"QC Lab Supervisor, Cathode Materials","Austin, Texas",2026-06-26_10-55-52
2026-06-26,NEW,"Maintenance Supervisor, Model Y, General Assembly","Austin, Texas",2026-06-26_10-55-52
2026-06-26,NEW,Collision Technician (Day Shift),"Charlotte, North Carolina",2026-06-26_10-55-52
2026-06-26,NEW,"Internship, Service Technician Trainee (Summer 2026)","West Bloomfield Township, Michigan",2026-06-26_10-55-52
2026-06-26,NEW,Detailer,"Tacoma, Washington",2026-06-26_10-55-52
2026-06-26,NEW,"Internship, Software Engineer, Information Security (Fall 2026)","Bellevue, Washington",2026-06-26_10-55-52
2026-06-26,NEW,"Sr. Software Engineer, Charging & Energy Products","Palo Alto, California",2026-06-26_10-55-52
